x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-595.5000E-06,+4.6063127647E+00,+1.4482569E-03,+29.1378766E-03,+3.2791035699E+00
-595.0000E-06,+4.9370288416E+00,+1.2920069E-03,+42.8627508E-03,+3.2767480423E+00
-594.5000E-06,+5.2071293412E+00,+1.3045697E-03,+54.8759416E-03,+3.2751776906E+00
-594.0000E-06,+5.3990263241E+00,+1.1797267E-03,+67.8941576E-03,+3.2803598513E+00
-593.5000E-06,+5.6779207935E+00,+924.5446E-06,+80.3627504E-03,+3.2750206554E+00
-593.0000E-06,+6.0855841057E+00,+806.7682E-06,+90.7427754E-03,+3.2797317106E+00
-592.5000E-06,+6.3883479215E+00,+690.5622E-06,+102.4733029E-03,+3.2753347257E+00
-592.0000E-06,+6.6358353561E+00,+1.0148398E-03,+112.1623732E-03,+3.2819302030E+00
-591.5000E-06,+6.7536117367E+00,+458.9353E-06,+120.2339811E-03,+3.2809879920E+00
-591.0000E-06,+6.8528579668E+00,+327.8109E-06,+126.6096092E-03,+3.2775332182E+00
-590.5000E-06,+6.9596418853E+00,+767.5094E-06,+127.6303378E-03,+3.2728221629E+00
-590.0000E-06,+6.9919911311E+00,+347.4403E-06,+124.8194082E-03,+3.2797317106E+00
-589.5000E-06,+6.9081343481E+00,+674.8587E-06,+118.0354887E-03,+3.2761199016E+00
-589.0000E-06,+6.7523554553E+00,+909.6262E-06,+109.3357400E-03,+3.2803598513E+00
-588.5000E-06,+6.4376569662E+00,+1.7521200E-03,+99.1127502E-03,+3.2836575900E+00
-588.0000E-06,+6.3283604850E+00,+1.3736652E-03,+87.1937805E-03,+3.2866412583E+00
-587.5000E-06,+6.1710112404E+00,+1.4694566E-03,+75.6202881E-03,+3.2778472885E+00
-587.0000E-06,+6.0356469203E+00,+1.0658762E-03,+62.4607405E-03,+3.2819302030E+00
-586.5000E-06,+5.7831343602E+00,+672.5031E-06,+50.1177758E-03,+3.2828724141E+00
-586.0000E-06,+5.4200690374E+00,+257.9303E-06,+37.4921478E-03,+3.2789465347E+00
-585.5000E-06,+5.0117775845E+00,+36.5107E-06,+23.8457912E-03,+3.2825583437E+00
-585.0000E-06,+4.4235238220E+00,+324.6702E-06,+10.4035803E-03,+3.2783183940E+00
-584.5000E-06,+3.7856469444E+00,+780.0722E-06,-2.6774497E-03,+3.2803598513E+00
-584.0000E-06,+3.4580715710E+00,+1.2323335E-03,-16.2295853E-03,+3.2778472885E+00
-583.5000E-06,+3.4238379030E+00,+507.6162E-06,-29.3106153E-03,+3.2765910071E+00
-583.0000E-06,+3.2407348899E+00,+781.6426E-06,-42.4701629E-03,+3.2811450272E+00
-582.5000E-06,+2.7997801208E+00,+224.1677E-06,-55.7867456E-03,+3.2792606051E+00
-582.0000E-06,+2.2115263582E+00,+721.1840E-06,-69.0091073E-03,+3.2852279417E+00
-581.5000E-06,+1.9543027429E+00,-107.9617E-06,-81.3991825E-03,+3.2833435196E+00
-581.0000E-06,+1.5570037522E+00,+1.0933574E-03,-93.5065945E-03,+3.2770621126E+00
-580.5000E-06,+1.3629082769E+00,+34.9403E-06,-105.1271974E-03,+3.2732932685E+00
-580.0000E-06,+1.0661117976E+00,+190.4051E-06,-116.2923983E-03,+3.2822442734E+00
-579.5000E-06,+813.2851672E-03,+940.2481E-06,-124.3168957E-03,+3.2739214092E+00
-579.0000E-06,+709.9560225E-03,+65.5622E-06,-131.3049609E-03,+3.2784754292E+00
-578.5000E-06,+640.2324052E-03,+59.2808E-06,-133.9117448E-03,+3.2753347257E+00
-578.0000E-06,+582.4434611E-03,+115.8134E-06,-132.1686544E-03,+3.2803598513E+00
-577.5000E-06,+666.3002441E-03,+578.2820E-06,-126.1228002E-03,+3.2787894996E+00
-577.0000E-06,+702.1042638E-03,+269.7079E-06,-117.2503128E-03,+3.2778472885E+00
-576.5000E-06,+795.6972277E-03,+356.0773E-06,-107.3570968E-03,+3.2791035699E+00
-576.0000E-06,+1.0218278785E+00,+249.2933E-06,-95.2653884E-03,+3.2855420121E+00
-575.5000E-06,+1.2843906898E+00,+386.6991E-06,-84.0216700E-03,+3.2874264341E+00
-575.0000E-06,+1.6936243537E+00,+100.8951E-06,-70.3439063E-03,+3.2802028161E+00
-574.5000E-06,+2.1920539966E+00,+701.5546E-06,-57.2628763E-03,+3.2753347257E+00
-574.0000E-06,+2.4018529894E+00,+378.0622E-06,-44.0719216E-03,+3.2828724141E+00
-573.5000E-06,+2.8201946934E+00,+945.7443E-06,-30.0643841E-03,+3.2791035699E+00
-573.0000E-06,+3.0259107716E+00,+430.6690E-06,-17.5486807E-03,+3.2819302030E+00
-572.5000E-06,+3.4605841338E+00,+707.8360E-06,-3.5097361E-03,+3.2758058313E+00
-572.0000E-06,+3.7413630253E+00,+99.3247E-06,+9.7126255E-03,+3.2780043237E+00
-571.5000E-06,+4.4395414097E+00,+1.2566740E-03,+23.8614947E-03,+3.2772191478E+00
-571.0000E-06,+4.6301821112E+00,+138.5835E-06,+36.4557157E-03,+3.2842857307E+00
-570.5000E-06,+4.9370288416E+00,+817.7607E-06,+50.6673990E-03,+3.2814590975E+00
-570.0000E-06,+5.2683730592E+00,+404.7582E-06,+63.3715445E-03,+3.2762769368E+00
-569.5000E-06,+5.8117147619E+00,+919.8335E-06,+76.0913937E-03,+3.2795746754E+00
-569.0000E-06,+6.0183730511E+00,+568.8599E-06,+88.4186548E-03,+3.2778472885E+00
-568.5000E-06,+6.0984609900E+00,+41.2217E-06,+99.8194085E-03,+3.2753347257E+00
-568.0000E-06,+6.5428705329E+00,+492.6979E-06,+111.4714184E-03,+3.2765910071E+00
-567.5000E-06,+6.7489006815E+00,+205.3235E-06,+119.6058404E-03,+3.2758058313E+00
-567.0000E-06,+6.8380966604E+00,-492.6979E-06,+125.8244333E-03,+3.2841286955E+00
-566.5000E-06,+6.9276067097E+00,-74.9843E-06,+127.1435288E-03,+3.2888397507E+00
-566.0000E-06,+6.9222675138E+00,+458.1501E-06,+124.1598605E-03,+3.2844427658E+00
-565.5000E-06,+6.8446921377E+00,+778.5019E-06,+116.9205389E-03,+3.2780043237E+00
-565.0000E-06,+6.8594534441E+00,-75.7695E-06,+107.6240566E-03,+3.2822442734E+00
-564.5000E-06,+6.7288001792E+00,+316.0333E-06,+96.2390065E-03,+3.2745495499E+00
-564.0000E-06,+6.5164886237E+00,-489.5572E-06,+84.7440318E-03,+3.2827153789E+00
-563.5000E-06,+6.0705087290E+00,+81.2657E-06,+71.2233033E-03,+3.2811450272E+00
-563.0000E-06,+5.5312499408E+00,+363.1438E-06,+58.5505647E-03,+3.2786324644E+00
-562.5000E-06,+5.2159233110E+00,+377.2770E-06,+44.9670221E-03,+3.2728221629E+00
-562.0000E-06,+4.9313755753E+00,+773.0056E-06,+31.1636303E-03,+3.2798887458E+00
-561.5000E-06,+4.4866519620E+00,+980.2921E-06,+18.0354898E-03,+3.2778472885E+00
-561.0000E-06,+3.9813127714E+00,+1.6225659E-03,+3.5725502E-03,+3.2805168865E+00
-560.5000E-06,+3.6845162922E+00,+1.4733825E-03,-9.9324748E-03,+3.2820872382E+00
-560.0000E-06,+3.5485238313E+00,+1.0949278E-03,-23.9243088E-03,+3.2747065850E+00
-559.5000E-06,+3.2284861463E+00,+1.1381124E-03,-37.5706654E-03,+3.2728221629E+00
-559.0000E-06,+2.8958856474E+00,+714.9026E-06,-51.8451628E-03,+3.2844427658E+00
-558.5000E-06,+2.4426821346E+00,+445.5873E-06,-65.2873737E-03,+3.2820872382E+00
-558.0000E-06,+2.0328203300E+00,+397.6916E-06,-78.3841072E-03,+3.2791035699E+00
-557.5000E-06,+1.5667399330E+00,+603.4077E-06,-91.4180267E-03,+3.2828724141E+00
-557.0000E-06,+1.2316268712E+00,+719.6137E-06,-103.9337300E-03,+3.2853849769E+00
-556.5000E-06,+1.0171168233E+00,+641.8813E-06,-115.3187802E-03,+3.2758058313E+00
-556.0000E-06,+837.1545136E-03,+579.0672E-06,-125.1177750E-03,+3.2731362333E+00
-555.5000E-06,+776.2248661E-03,-236.7305E-06,-131.2421468E-03,+3.2833435196E+00
-555.0000E-06,+634.2650686E-03,-4.3185E-06,-134.4299609E-03,+3.2822442734E+00
-554.5000E-06,+639.2901942E-03,+570.4303E-06,-131.2892574E-03,+3.2786324644E+00
-554.0000E-06,+646.8278825E-03,+286.9818E-06,-125.0549610E-03,+3.2792606051E+00
-553.5000E-06,+657.5062744E-03,-13.7406E-06,-115.7113681E-03,+3.2701525650E+00
-553.0000E-06,+876.0992368E-03,+725.8951E-06,-104.6560918E-03,+3.2805168865E+00
-552.5000E-06,+1.1578203394E+00,+57.7104E-06,-91.9990568E-03,+3.2828724141E+00
-552.0000E-06,+1.4649811401E+00,+305.8260E-06,-79.5775745E-03,+3.2861701528E+00
-551.5000E-06,+1.9119032459E+00,+754.1614E-06,-65.5072229E-03,+3.2780043237E+00
-551.0000E-06,+2.1820037455E+00,+371.7808E-06,-52.1435296E-03,+3.2802028161E+00
-550.5000E-06,+2.5067524857E+00,+658.3700E-06,-37.6177760E-03,+3.2883686452E+00
-550.0000E-06,+3.0202575053E+00,+740.8134E-06,-24.1127510E-03,+3.2902530673E+00
-549.5000E-06,+3.4307474507E+00,+809.1237E-06,-9.7126255E-03,+3.2828724141E+00
-549.0000E-06,+3.4784861436E+00,-12.9554E-06,+4.4990577E-03,+3.2861701528E+00
-548.5000E-06,+3.7617775979E+00,-370.9956E-06,+18.4437812E-03,+3.2828724141E+00
-548.0000E-06,+4.5406720619E+00,+279.9152E-06,+33.2521981E-03,+3.2828724141E+00
-547.5000E-06,+4.9822549718E+00,+215.5308E-06,+46.3489317E-03,+3.2787894996E+00
-547.0000E-06,+5.1031720559E+00,-414.1803E-06,+60.9374993E-03,+3.2778472885E+00
-546.5000E-06,+5.4696921525E+00,-302.6853E-06,+73.7044590E-03,+3.2778472885E+00
-546.0000E-06,+6.0877825981E+00,+506.8310E-06,+87.3979262E-03,+3.2773761830E+00
-545.5000E-06,+6.4527323430E+00,+798.1313E-06,+98.9243080E-03,+3.2811450272E+00
-545.0000E-06,+6.5940639997E+00,+645.8072E-06,+110.5135038E-03,+3.2778472885E+00
-544.5000E-06,+6.7448177670E+00,+590.8448E-06,+120.0926495E-03,+3.2770621126E+00
-544.0000E-06,+6.8924308307E+00,+1.0132695E-03,+125.9657650E-03,+3.2803598513E+00
-543.5000E-06,+6.9737750509E+00,+308.1815E-06,+126.9393831E-03,+3.2758058313E+00
-543.0000E-06,+6.9618403777E+00,+407.1137E-06,+123.8614936E-03,+3.2789465347E+00
-542.5000E-06,+6.8905464086E+00,+243.7971E-06,+115.7741822E-03,+3.2904101025E+00
-542.0000E-06,+6.7818780681E+00,+713.3323E-06,+105.9751873E-03,+3.2919804542E+00
-541.5000E-06,+6.6427449037E+00,-1.9629E-06,+93.5222980E-03,+3.2838146251E+00
-541.0000E-06,+6.3217650077E+00,+469.1426E-06,+81.4462931E-03,+3.2808309568E+00
-540.5000E-06,+5.9326318460E+00,+471.4981E-06,+67.6900118E-03,+3.2753347257E+00
-540.0000E-06,+5.6832599894E+00,-239.8712E-06,+53.9651376E-03,+3.2867982934E+00
-539.5000E-06,+5.1710112512E+00,+651.3034E-06,+39.3608664E-03,+3.2797317106E+00
-539.0000E-06,+4.7576946727E+00,+444.0170E-06,+25.0549620E-03,+3.2778472885E+00
-538.5000E-06,+4.5667399008E+00,+332.5220E-06,+10.3407662E-03,+3.2800457810E+00
-538.0000E-06,+4.2652323664E+00,+37.2959E-06,-3.4940326E-03,+3.2874264341E+00
-537.5000E-06,+3.7284861410E+00,+49.8587E-06,-18.6008164E-03,+3.2753347257E+00
-537.0000E-06,+3.3107725776E+00,-13.7406E-06,-32.6083539E-03,+3.2798887458E+00
-536.5000E-06,+2.7375941918E+00,+622.2519E-06,-47.1969216E-03,+3.2828724141E+00
-536.0000E-06,+2.3060615331E+00,+833.4642E-06,-61.3929014E-03,+3.2817731679E+00
-535.5000E-06,+1.9024811354E+00,+867.2267E-06,-75.2119967E-03,+3.2853849769E+00
-535.0000E-06,+1.6342650579E+00,+1.1334014E-03,-88.8583533E-03,+3.2792606051E+00
-534.5000E-06,+1.4232097838E+00,+824.0421E-06,-101.8922728E-03,+3.2830294493E+00
-534.0000E-06,+1.0475816471E+00,+1.2040672E-03,-113.3087299E-03,+3.2888397507E+00
-533.5000E-06,+804.4911974E-03,+1.3540358E-03,-123.3746846E-03,+3.2820872382E+00
-533.0000E-06,+713.7248667E-03,+547.6602E-06,-130.9437800E-03,+3.2809879920E+00
-532.5000E-06,+622.0163250E-03,+681.1401E-06,-133.8175237E-03,+3.2858560824E+00
-532.0000E-06,+573.9635617E-03,+165.2795E-06,-130.8495589E-03,+3.2758058313E+00
-531.5000E-06,+582.4434611E-03,-237.5157E-06,-124.4111168E-03,+3.2803598513E+00
-531.0000E-06,+803.5489864E-03,+793.4202E-06,-113.8583531E-03,+3.2830294493E+00
-530.5000E-06,+1.0168027529E+00,+49.0735E-06,-101.9707904E-03,+3.2835005548E+00
-530.0000E-06,+1.2463881776E+00,+411.8247E-06,-88.8426498E-03,+3.2787894996E+00
-529.5000E-06,+1.5413002347E+00,+290.1225E-06,-75.2119967E-03,+3.2772191478E+00
-529.0000E-06,+1.8877198290E+00,+722.7544E-06,-61.5028260E-03,+3.2784754292E+00
-528.5000E-06,+2.0560615358E+00,-301.1149E-06,-46.7415196E-03,+3.2819302030E+00
-528.0000E-06,+2.6019158013E+00,+406.3285E-06,-32.3099871E-03,+3.2731362333E+00
-527.5000E-06,+3.0990891628E+00,-239.0861E-06,-17.5800878E-03,+3.2767480423E+00
-527.0000E-06,+3.7931846327E+00,+1.0014918E-03,-2.7716708E-03,+3.2885256804E+00
-526.5000E-06,+4.0632851324E+00,+498.9793E-06,+11.3457913E-03,+3.2789465347E+00
-526.0000E-06,+4.2485866379E+00,+639.5257E-06,+26.9393841E-03,+3.2784754292E+00
-525.5000E-06,+4.6487122618E+00,+605.7632E-06,+40.4758161E-03,+3.2761199016E+00
-525.0000E-06,+5.0607725589E+00,+653.6589E-06,+55.7867456E-03,+3.2776902533E+00
-524.5000E-06,+5.5334484332E+00,+464.4315E-06,+70.5480520E-03,+3.2798887458E+00
-524.0000E-06,+5.7680589834E+00,+137.7984E-06,+83.5034539E-03,+3.2769050775E+00
-523.5000E-06,+6.1524810899E+00,+162.1388E-06,+96.9299613E-03,+3.2762769368E+00
-523.0000E-06,+6.5425564626E+00,+513.8976E-06,+108.3150114E-03,+3.2800457810E+00
-522.5000E-06,+6.8070036959E+00,+1.1137720E-03,+118.8520716E-03,+3.2737643740E+00
-522.0000E-06,+6.9156720365E+00,+765.1539E-06,+125.1962926E-03,+3.2803598513E+00
-521.5000E-06,+6.9624685184E+00,+842.1011E-06,+127.3947851E-03,+3.2794176403E+00
-521.0000E-06,+6.9857097242E+00,+527.2456E-06,+124.1755640E-03,+3.2820872382E+00
-520.5000E-06,+6.8874057051E+00,+783.2129E-06,+115.7427751E-03,+3.2795746754E+00
-520.0000E-06,+6.8179961581E+00,+206.1087E-06,+105.2685290E-03,+3.2813020624E+00
-519.5000E-06,+6.5582599800E+00,+484.0609E-06,+92.8784538E-03,+3.2803598513E+00
-519.0000E-06,+6.3852072180E+00,-246.9378E-06,+79.6717956E-03,+3.2872693990E+00
-518.5000E-06,+6.1078831004E+00,-294.0484E-06,+65.3815948E-03,+3.2792606051E+00
-518.0000E-06,+5.6286117488E+00,-271.2783E-06,+50.3847356E-03,+3.2728221629E+00
-517.5000E-06,+4.9524182887E+00,+251.6489E-06,+36.0160172E-03,+3.2792606051E+00
-517.0000E-06,+4.5623429160E+00,+221.0270E-06,+20.8621229E-03,+3.2833435196E+00
-516.5000E-06,+4.4071921639E+00,-212.3901E-06,+6.2578517E-03,+3.2871123638E+00
-516.0000E-06,+4.0708228207E+00,+199.0421E-06,-8.8489321E-03,+3.2828724141E+00
-515.5000E-06,+3.5277951883E+00,-9.8147E-06,-23.9871229E-03,+3.2805168865E+00
-515.0000E-06,+2.9693781089E+00,+583.7783E-06,-38.9525750E-03,+3.2767480423E+00
-514.5000E-06,+2.4250941951E+00,+962.2330E-06,-53.6824743E-03,+3.2806739217E+00
-514.0000E-06,+2.0582600282E+00,+1.4898712E-03,-68.3966701E-03,+3.2754917609E+00
-513.5000E-06,+1.9593278685E+00,+352.1514E-06,-82.7182780E-03,+3.2786324644E+00
-513.0000E-06,+1.7184359112E+00,+673.2883E-06,-95.9249362E-03,+3.2794176403E+00
-512.5000E-06,+1.2008479771E+00,+539.8084E-06,-108.8018204E-03,+3.2776902533E+00
-512.0000E-06,+903.4233572E-03,+682.7104E-06,-120.4538304E-03,+3.2791035699E+00
-511.5000E-06,+711.5263743E-03,+659.9403E-06,-128.9180263E-03,+3.2811450272E+00
-511.0000E-06,+617.6193401E-03,+1.2849403E-03,-133.4249358E-03,+3.2828724141E+00
-510.5000E-06,+574.5917024E-03,+944.1740E-06,-132.4513177E-03,+3.2770621126E+00
-510.0000E-06,+603.1721041E-03,+944.1740E-06,-125.7302122E-03,+3.2808309568E+00
-509.5000E-06,+717.8077813E-03,+416.5358E-06,-115.4601118E-03,+3.2896249266E+00
-509.0000E-06,+876.7273775E-03,+514.6828E-06,-103.9808406E-03,+3.2900960321E+00
-508.5000E-06,+1.1474560179E+00,+357.6476E-06,-90.7113684E-03,+3.2816161327E+00
-508.0000E-06,+1.1590766208E+00,-1.0698021E-03,-76.4054640E-03,+3.2762769368E+00
-507.5000E-06,+1.8968278691E+00,-32.5848E-06,-61.5028260E-03,+3.2778472885E+00
-507.0000E-06,+2.6879710767E+00,+266.5672E-06,-46.2547106E-03,+3.2772191478E+00
-506.5000E-06,+3.0171168019E+00,+507.6162E-06,-31.6033288E-03,+3.2775332182E+00
-506.0000E-06,+2.9935615257E+00,+19.2368E-06,-16.3395099E-03,+3.2825583437E+00
-505.5000E-06,+3.4816268471E+00,+322.3147E-06,-1.3426507E-03,+3.2797317106E+00
-505.0000E-06,+3.8977700588E+00,+417.3210E-06,+14.4864948E-03,+3.2833435196E+00
-504.5000E-06,+4.3129710593E+00,+68.7029E-06,+30.2057158E-03,+3.2822442734E+00
-504.0000E-06,+4.7598931651E+00,+129.1614E-06,+45.2496854E-03,+3.2798887458E+00
-503.5000E-06,+5.3076318527E+00,-119.7393E-06,+60.1994340E-03,+3.2764339720E+00
-503.0000E-06,+5.7975815962E+00,+901.7745E-06,+74.2069716E-03,+3.2776902533E+00
-502.5000E-06,+6.1116519446E+00,+856.2343E-06,+88.7484287E-03,+3.2833435196E+00
-502.0000E-06,+6.3629082233E+00,+672.5031E-06,+101.6567200E-03,+3.2853849769E+00
-501.5000E-06,+6.6527951549E+00,+1.0462468E-03,+113.2773229E-03,+3.2791035699E+00
-501.0000E-06,+6.7781092239E+00,+817.7607E-06,+122.4324736E-03,+3.2861701528E+00
-500.5000E-06,+6.9087624888E+00,+838.9604E-06,+127.1749358E-03,+3.2866412583E+00
-500.0000E-06,+6.9700062068E+00,+564.1489E-06,+126.6253127E-03,+3.2852279417E+00
-499.5000E-06,+6.9495916341E+00,+242.2268E-06,+119.5744334E-03,+3.2828724141E+00
-499.0000E-06,+6.8955715342E+00,-282.2707E-06,+108.4877501E-03,+3.2825583437E+00
-498.5000E-06,+6.6458856072E+00,-161.3536E-06,+97.0084789E-03,+3.2828724141E+00
-498.0000E-06,+6.1804333509E+00,+262.6413E-06,+82.6397604E-03,+3.2759628664E+00
-497.5000E-06,+5.7162373760E+00,+1.0211212E-03,+69.4802128E-03,+3.2792606051E+00
-497.0000E-06,+5.4326318514E+00,+476.2092E-06,+53.6196602E-03,+3.2874264341E+00
-496.5000E-06,+5.2891017021E+00,+645.8072E-06,+39.1410172E-03,+3.2830294493E+00
-496.0000E-06,+5.1490263268E+00,-139.3687E-06,+23.2961681E-03,+3.2787894996E+00
-495.5000E-06,+4.7633479389E+00,-462.8612E-06,+8.7861180E-03,+3.2787894996E+00
-495.0000E-06,+3.8415514664E+00,+301.1149E-06,-7.9067210E-03,+3.2847568362E+00
-494.5000E-06,+3.3007223265E+00,+316.8185E-06,-23.2804646E-03,+3.2745495499E+00
-494.0000E-06,+2.9652951944E+00,+221.8122E-06,-38.4029519E-03,+3.2732932685E+00
-493.5000E-06,+2.6860866546E+00,+191.9755E-06,-54.8916451E-03,+3.2800457810E+00
-493.0000E-06,+2.2586369105E+00,+720.3989E-06,-69.1347354E-03,+3.2820872382E+00
-492.5000E-06,+1.8459484727E+00,+453.4391E-06,-84.5398860E-03,+3.2797317106E+00
-492.0000E-06,+1.4605841552E+00,+648.1627E-06,-97.6523231E-03,+3.2797317106E+00
-491.5000E-06,+1.2507851625E+00,-104.8210E-06,-111.3614938E-03,+3.2792606051E+00
-491.0000E-06,+895.2575281E-03,+596.3411E-06,-121.7572223E-03,+3.2764339720E+00
-490.5000E-06,+659.7047668E-03,+1.2331187E-03,-130.3784534E-03,+3.2754917609E+00
-490.0000E-06,+627.0414506E-03,+1.0014918E-03,-134.2729257E-03,+3.2701525650E+00
-489.5000E-06,+581.1871797E-03,+1.1600973E-03,-130.5040815E-03,+3.2754917609E+00
-489.0000E-06,+623.2726064E-03,+773.0056E-06,-122.6523228E-03,+3.2787894996E+00
-488.5000E-06,+824.5916997E-03,+1.2496074E-03,-111.3300867E-03,+3.2778472885E+00
-488.0000E-06,+1.0909233552E+00,+870.3675E-06,-98.1234286E-03,+3.2778472885E+00
-487.5000E-06,+1.2463881776E+00,+677.2142E-06,-83.1579765E-03,+3.2803598513E+00
-487.0000E-06,+1.4910489790E+00,+151.1464E-06,-69.1818460E-03,+3.2791035699E+00
-486.5000E-06,+2.1242148014E+00,+399.2619E-06,-53.6196602E-03,+3.2795746754E+00
-486.0000E-06,+2.8820665520E+00,+1.0839353E-03,-38.7170222E-03,+3.2715658816E+00
-485.5000E-06,+3.4203831292E+00,+1.3273398E-03,-21.9299621E-03,+3.2723510574E+00
-485.0000E-06,+3.4652951890E+00,+801.2720E-06,-6.5719220E-03,+3.2783183940E+00
-484.5000E-06,+3.4788002140E+00,+354.5069E-06,+9.7283290E-03,+3.2728221629E+00
-484.0000E-06,+3.8208228234E+00,-509.9717E-06,+25.6673992E-03,+3.2803598513E+00
-483.5000E-06,+4.6016017095E+00,-166.8499E-06,+41.2766955E-03,+3.2830294493E+00
-483.0000E-06,+5.1245288396E+00,-773.7908E-06,+56.6504391E-03,+3.2762769368E+00
-482.5000E-06,+5.5683102419E+00,-272.0634E-06,+72.1655143E-03,+3.2753347257E+00
-482.0000E-06,+6.0356469203E+00,+213.9604E-06,+86.5970468E-03,+3.2789465347E+00
-481.5000E-06,+6.2749685258E+00,-29.4441E-06,+100.6831019E-03,+3.2754917609E+00
-481.0000E-06,+6.6788629938E+00,+967.7293E-06,+112.3665189E-03,+3.2756487961E+00
-480.5000E-06,+6.8795539464E+00,+1.7481941E-03,+122.5895087E-03,+3.2878975397E+00
-480.0000E-06,+6.9266644987E+00,+811.4793E-06,+127.4890062E-03,+3.2776902533E+00
-479.5000E-06,+6.9659232922E+00,+697.6288E-06,+126.2955388E-03,+3.2814590975E+00
-479.0000E-06,+6.9499057045E+00,+441.6614E-06,+118.8520716E-03,+3.2745495499E+00
-478.5000E-06,+6.7746544501E+00,+447.1577E-06,+108.1736797E-03,+3.2811450272E+00
-478.0000E-06,+6.6028579695E+00,+353.7217E-06,+95.0926497E-03,+3.2704666353E+00
-477.5000E-06,+6.3663629971E+00,-56.9253E-06,+81.1479263E-03,+3.2792606051E+00
-477.0000E-06,+5.9119032030E+00,+56.1401E-06,+65.8055897E-03,+3.2794176403E+00
-476.5000E-06,+5.3682474299E+00,+675.6438E-06,+51.0756904E-03,+3.2803598513E+00
-476.0000E-06,+4.8971419073E+00,+519.3938E-06,+34.2886303E-03,+3.2794176403E+00
-475.5000E-06,+4.7269157785E+00,+469.9278E-06,+19.4016958E-03,+3.2743925147E+00
-475.0000E-06,+4.2809358838E+00,+477.7795E-06,+2.5047110E-03,+3.2753347257E+00
-474.5000E-06,+3.9461368924E+00,+100.8951E-06,-13.5599873E-03,+3.2831864844E+00
-474.0000E-06,+3.6509107649E+00,-354.5069E-06,-29.9858665E-03,+3.2736073388E+00
-473.5000E-06,+2.9153580090E+00,-155.0722E-06,-45.6736804E-03,+3.2817731679E+00
-473.0000E-06,+2.5117776113E+00,-317.6036E-06,-61.5342330E-03,+3.2718799519E+00
-472.5000E-06,+1.8748429447E+00,+219.4567E-06,-77.8030771E-03,+3.2728221629E+00
-472.0000E-06,+1.4803705872E+00,+740.0283E-06,-91.1353633E-03,+3.2731362333E+00
-471.5000E-06,+1.3955715931E+00,-158.9981E-06,-106.2892577E-03,+3.2772191478E+00
-471.0000E-06,+1.0833856668E+00,+195.1162E-06,-118.2553379E-03,+3.2806739217E+00
-470.5000E-06,+732.8831580E-03,+897.8486E-06,-128.3369961E-03,+3.2759628664E+00
-470.0000E-06,+629.2399430E-03,+656.0144E-06,-133.4092322E-03,+3.2767480423E+00
-469.5000E-06,+571.7650693E-03,+275.2041E-06,-132.4827247E-03,+3.2783183940E+00
-469.0000E-06,+577.4183355E-03,+246.9378E-06,-125.4789559E-03,+3.2758058313E+00
-468.5000E-06,+804.1771271E-03,+986.5735E-06,-114.7848606E-03,+3.2871123638E+00
-468.0000E-06,+1.0563756168E+00,+689.7770E-06,-100.1177753E-03,+3.2732932685E+00
-467.5000E-06,+1.3399811414E+00,+736.1024E-06,-86.2672729E-03,+3.2783183940E+00
-467.0000E-06,+1.6882851578E+00,+943.3888E-06,-71.1604892E-03,+3.2778472885E+00
-466.5000E-06,+1.9100188238E+00,+403.9730E-06,-55.9751878E-03,+3.2759628664E+00
-466.0000E-06,+2.1059987212E+00,-162.1388E-06,-39.5493086E-03,+3.2780043237E+00
-465.5000E-06,+2.7922424324E+00,-318.3888E-06,-23.5003138E-03,+3.2706236705E+00
-465.0000E-06,+3.6154208155E+00,+349.0107E-06,-6.8231783E-03,+3.2762769368E+00
-464.5000E-06,+4.1684986991E+00,+695.2732E-06,+9.6184044E-03,+3.2745495499E+00
-464.0000E-06,+4.4687499521E+00,+1.0839353E-03,+25.9343590E-03,+3.2792606051E+00
-463.5000E-06,+4.6160489455E+00,+418.1062E-06,+42.0775749E-03,+3.2844427658E+00
-463.0000E-06,+5.1201318547E+00,+762.0132E-06,+57.9381275E-03,+3.2869553286E+00
-462.5000E-06,+5.5381594884E+00,+489.5572E-06,+74.1441575E-03,+3.2778472885E+00
-462.0000E-06,+5.9031092333E+00,+67.1325E-06,+88.2616197E-03,+3.2714088464E+00
-461.5000E-06,+6.4078202831E+00,+826.3976E-06,+102.5518205E-03,+3.2811450272E+00
-461.0000E-06,+6.7344534455E+00,+681.9252E-06,+115.1460415E-03,+3.2816161327E+00
-460.5000E-06,+6.8635363587E+00,+1.1718750E-03,+124.1598605E-03,+3.2786324644E+00
-460.0000E-06,+6.9376569609E+00,+1.0831501E-03,+126.8922725E-03,+3.2803598513E+00
-459.5000E-06,+6.9649810812E+00,+348.2255E-06,+123.8300866E-03,+3.2824013086E+00
-459.0000E-06,+6.8657348511E+00,+727.4654E-06,+115.3658907E-03,+3.2841286955E+00
-458.5000E-06,+6.6553077177E+00,+414.1803E-06,+103.7138808E-03,+3.2703096002E+00
-458.0000E-06,+6.4712624935E+00,+610.4742E-06,+89.0467955E-03,+3.2753347257E+00
-457.5000E-06,+6.2661745560E+00,-121.3097E-06,+73.7515696E-03,+3.2772191478E+00
-457.0000E-06,+5.8139132543E+00,+502.1200E-06,+58.1265697E-03,+3.2772191478E+00
-456.5000E-06,+5.3955715503E+00,-11.3851E-06,+41.8891327E-03,+3.2824013086E+00
